,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres
69286,3134,2916,4,969083549,M,18,4,55455,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
206134,5765,2470,2,958180766,M,25,11,44515,Crocodile Dundee (1986),Adventure|Comedy
240440,3518,2700,4,966957995,F,18,7,11215,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
956954,131,645,4,977433331,M,18,4,06520,Nelly & Monsieur Arnaud (1995),Drama
603601,1068,1608,3,975014245,F,18,4,77581,Air Force One (1997),Action|Thriller
299373,5451,913,4,959933614,F,25,1,98115,"Maltese Falcon, The (1941)",Film-Noir|Mystery
477961,528,916,5,976245256,F,18,17,83843,Roman Holiday (1953),Comedy|Romance
980732,1701,3181,4,1009698461,F,25,4,97233,Titus (1999),Drama
303670,4461,3624,4,965072760,M,25,20,81101,Shanghai Noon (2000),Action
806341,3364,1041,4,967669291,M,56,13,17033,Secrets & Lies (1996),Drama
440730,5084,592,1,964142211,M,18,4,10013,Batman (1989),Action|Adventure|Crime|Drama
222560,2030,1201,4,974670218,M,25,4,77345,"Good, The Bad and The Ugly, The (1966)",Action|Western
819229,4277,1272,5,967110837,M,35,16,98133,Patton (1970),Drama|War
74841,1667,1213,4,975016090,M,50,16,98516,GoodFellas (1990),Crime|Drama
138083,5054,593,4,962486765,M,35,2,20818,"Silence of the Lambs, The (1991)",Drama|Thriller
40019,5346,2762,4,960669377,F,25,3,97330,"Sixth Sense, The (1999)",Thriller
123281,195,1801,5,977463674,M,25,12,10458,"Man in the Iron Mask, The (1998)",Action|Drama|Romance
615172,3378,3261,3,967822481,M,18,4,48135,Singles (1992),Comedy|Drama|Romance
820360,4169,907,4,966700317,M,50,0,66048,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
314297,4360,1747,2,965188763,F,25,9,98001,Wag the Dog (1997),Comedy|Drama
31292,479,1721,4,976219068,M,25,12,55042,Titanic (1997),Drama|Romance
13744,5643,595,4,958890308,F,35,1,84108,Beauty and the Beast (1991),Animation|Children's|Musical
292654,2263,16,5,974581758,M,25,6,70508,Casino (1995),Drama|Thriller
424001,4961,2054,1,962633627,M,25,7,46220,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
556170,4509,2706,4,964981140,M,25,7,38261,American Pie (1999),Comedy
840876,4981,3091,5,962598425,M,50,1,55406,Kagemusha (1980),Drama|War
328268,4728,364,3,973326569,M,25,19,31401,"Lion King, The (1994)",Animation|Children's|Musical
331178,4218,597,4,965318422,M,50,17,23233,Pretty Woman (1990),Comedy|Romance
704922,3737,1219,4,966188270,M,25,14,37127,Psycho (1960),Horror|Thriller
985393,3416,3804,4,967408696,M,25,12,20850,H.O.T.S. (1979),Comedy
346799,3520,1380,3,1033784698,M,25,0,40515,Grease (1978),Comedy|Musical|Romance
291774,5602,2890,4,959816640,M,35,0,97212,Three Kings (1999),Drama|War
559716,4258,231,5,965305547,M,25,17,19711,Dumb & Dumber (1994),Comedy
832322,678,3712,4,989239313,M,25,0,34952,Soapdish (1991),Comedy
331365,5349,597,4,960665309,F,50,2,97424,Pretty Woman (1990),Comedy|Romance
691383,4972,1334,3,962606993,M,35,0,95118,"Blob, The (1958)",Horror|Sci-Fi
850244,2259,2972,5,974589232,F,56,16,70503,Red Sorghum (Hong Gao Liang) (1987),Drama|War
358212,175,650,5,977112347,F,25,2,95123,Moll Flanders (1996),Drama
106560,5008,1945,5,973735515,M,25,20,60615,On the Waterfront (1954),Crime|Drama
206009,5002,2470,4,962594093,M,25,17,90505,Crocodile Dundee (1986),Adventure|Comedy
834963,3512,155,4,967152548,M,18,17,02140,Beyond Rangoon (1995),Drama|War
72683,4104,1210,4,965408879,M,18,16,42141,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
888767,3200,1290,2,968717669,F,25,1,98144,Some Kind of Wonderful (1987),Drama|Romance
250527,585,50,5,975947909,M,18,1,53703,"Usual Suspects, The (1995)",Crime|Thriller
682631,1755,485,2,1030043278,F,18,4,77005,Last Action Hero (1993),Action|Comedy
251551,3900,50,5,965928952,F,25,14,55343,"Usual Suspects, The (1995)",Crime|Thriller
612345,1090,1645,4,974932391,M,25,7,94105,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
745957,1727,2917,4,974786544,M,35,16,50317,Body Heat (1981),Crime|Thriller
206580,5153,3168,4,961970876,M,25,7,60046,Easy Rider (1969),Adventure|Drama
446691,5905,671,5,957377359,F,35,20,78006,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
721479,3807,1037,1,970440325,F,35,19,32095,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller
640097,5858,2288,4,957715763,M,25,4,01002,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
937085,4802,12,4,977972611,M,56,1,40601,Dracula: Dead and Loving It (1995),Comedy|Horror
97479,3205,110,5,968562152,F,35,16,80304,Braveheart (1995),Action|Drama|War
953191,5964,2551,5,956995194,M,18,5,97202,Dead Ringers (1988),Drama|Thriller
57667,2122,608,3,974645628,M,35,12,61614,Fargo (1996),Crime|Drama|Thriller
192660,985,1291,3,975097961,M,25,4,32608,Indiana Jones and the Last Crusade (1989),Action|Adventure
199736,887,1266,5,975256318,F,56,16,55345,Unforgiven (1992),Western
483369,3471,923,4,973140167,M,18,4,80302,Citizen Kane (1941),Drama
279997,1218,2013,2,975446196,M,56,15,13207,"Poseidon Adventure, The (1972)",Action|Adventure
176094,2590,1968,4,973931777,M,18,4,94044,"Breakfast Club, The (1985)",Comedy|Drama
201607,4470,733,4,965064908,M,35,12,15089,"Rock, The (1996)",Action|Adventure|Thriller
182800,3201,3421,5,968623350,M,45,7,35216,Animal House (1978),Comedy
764917,4922,724,4,962670215,M,18,17,98121,"Craft, The (1996)",Drama|Horror
945055,424,2181,4,1016720794,M,25,17,55112,Marnie (1964),Thriller
771120,4979,3614,2,984545852,M,35,2,55423,Honeymoon in Vegas (1992),Comedy|Romance
493245,4022,2405,4,965526355,M,35,14,53403,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
787953,202,3684,2,976935095,M,18,4,53706,"Fabulous Baker Boys, The (1989)",Drama|Romance
940245,435,2476,4,976247943,M,25,7,55125,Heartbreak Ridge (1986),Action|War
112799,4523,442,4,964815280,M,18,2,55304,Demolition Man (1993),Action|Sci-Fi
348193,5526,1674,3,963100526,F,35,2,27514,Witness (1985),Drama|Romance|Thriller
539249,2401,1220,5,974261140,M,25,4,22901,"Blues Brothers, The (1980)",Action|Comedy|Musical
98787,1928,2278,3,975188946,M,1,10,94501,Ronin (1998),Action|Crime|Thriller
807815,31,3462,4,978121357,M,56,7,06840,Modern Times (1936),Comedy
472151,2680,2174,3,973389552,M,25,12,01864,Beetlejuice (1988),Comedy|Fantasy
513783,558,1203,4,976050313,M,35,20,55108,12 Angry Men (1957),Drama
2509,2364,914,5,974344302,F,56,9,13078,My Fair Lady (1964),Musical|Romance
176884,5539,1968,2,977625503,F,25,20,91403,"Breakfast Club, The (1985)",Comedy|Drama
31605,1726,1721,1,974704294,M,25,2,60160,Titanic (1997),Drama|Romance
5526,4705,2355,5,963534950,F,18,0,75115,"Bug's Life, A (1998)",Animation|Children's|Comedy
640730,2642,3300,3,973565573,M,25,0,33073,Pitch Black (2000),Action|Sci-Fi
228939,395,39,1,976296984,M,18,5,55104,Clueless (1995),Comedy|Romance
84797,5510,1610,5,959718205,M,18,4,191004,"Hunt for Red October, The (1990)",Action|Thriller
37546,2015,1022,2,974757838,M,18,4,01003,Cinderella (1950),Animation|Children's|Musical
579937,5268,10,4,961170187,F,25,2,68502,GoldenEye (1995),Action|Adventure|Thriller
420939,5082,3359,3,962407461,M,35,1,23185,Breaking Away (1979),Drama
201413,3693,733,2,966355006,M,25,15,94062,"Rock, The (1996)",Action|Adventure|Thriller
305846,2166,2683,5,974613647,M,1,10,99203,Austin Powers: The Spy Who Shagged Me (1999),Comedy
808043,4948,3462,5,962641204,M,45,2,94618,Modern Times (1936),Comedy
458803,1203,180,3,998230769,F,25,1,06417,Mallrats (1995),Comedy
427570,1969,1831,3,974687713,F,25,3,92116,Lost in Space (1998),Action|Sci-Fi|Thriller
620879,5519,2568,3,959651149,M,35,15,33167,"Mod Squad, The (1999)",Action|Crime
326246,429,3717,3,976255667,M,18,0,54901,Gone in 60 Seconds (2000),Action|Crime
533182,2432,541,5,974223515,M,25,4,22903,Blade Runner (1982),Film-Noir|Sci-Fi
418834,4951,1307,3,962651868,F,35,17,90291,When Harry Met Sally... (1989),Comedy|Romance
587186,4962,1263,5,963094413,M,25,6,55439,"Deer Hunter, The (1978)",Drama|War
502704,5041,3591,4,962507039,F,45,6,60031,Mr. Mom (1983),Comedy|Drama
881760,2102,280,3,974656053,M,25,11,48825,Murder in the First (1995),Drama|Thriller
291804,5779,2890,4,958160534,M,25,5,10011,Three Kings (1999),Drama|War
562489,5371,1288,5,978983572,M,25,11,55408,This Is Spinal Tap (1984),Comedy|Drama|Musical
557045,1831,2710,3,974701612,M,18,4,53190,"Blair Witch Project, The (1999)",Horror
134939,3746,1198,5,966140212,M,25,5,54703,Raiders of the Lost Ark (1981),Action|Adventure
128047,4821,590,5,962925726,M,18,19,75080,Dances with Wolves (1990),Adventure|Drama|Western
411524,5143,3253,5,962831704,M,18,4,44502,Wayne's World (1992),Comedy
788736,1436,612,1,974759758,F,50,6,97005,"Pallbearer, The (1996)",Comedy
807157,5113,2065,4,971968421,M,25,0,55408,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
98125,4848,110,5,962835217,F,35,6,54971,Braveheart (1995),Action|Drama|War
811160,1274,2936,4,974813006,M,45,7,37343,Sullivan's Travels (1942),Comedy
541713,3664,2968,4,966404150,F,35,1,94043,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
429589,5452,586,1,959934331,M,35,6,10011,Home Alone (1990),Children's|Comedy
837290,1274,2238,3,1009973006,M,45,7,37343,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
174487,3394,318,4,967490922,M,35,7,90069,"Shawshank Redemption, The (1994)",Drama
896671,5759,3620,3,959819448,F,25,1,08904,"Myth of Fingerprints, The (1997)",Comedy|Drama
879429,4153,15,4,965339750,M,50,17,16801,Cutthroat Island (1995),Action|Adventure|Romance
249648,6037,3006,4,956709265,F,45,1,76006,"Insider, The (1999)",Drama
454697,2477,750,5,974153251,M,45,0,42420,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
768285,5605,237,2,959298168,F,18,2,95008,Forget Paris (1995),Comedy|Romance
634562,1643,2901,4,1011843484,M,45,2,90813,Phantasm (1979),Horror|Sci-Fi
988575,3311,2799,1,967960146,M,25,4,90039,Problem Child 2 (1991),Comedy
276591,4650,2159,4,963962986,M,25,7,30041,Henry: Portrait of a Serial Killer (1990),Crime|Horror
29918,2888,1097,3,972063352,M,25,14,55438,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
234636,1891,1250,5,974695515,M,45,1,91335,"Bridge on the River Kwai, The (1957)",Drama|War
808697,1483,2747,2,974759015,M,18,4,54481,"Little Shop of Horrors, The (1960)",Comedy|Horror
347994,4578,1674,2,964449681,M,25,0,02134,Witness (1985),Drama|Romance|Thriller
975889,195,2630,4,1032128081,M,25,12,10458,Besieged (L' Assedio) (1998),Drama
27977,5593,527,4,959225394,M,50,16,90210,Schindler's List (1993),Drama|War
738517,3569,903,3,966741310,F,18,2,48823,Vertigo (1958),Mystery|Thriller
540932,5545,1080,5,960694442,F,35,16,98072,Monty Python's Life of Brian (1979),Comedy
775344,3539,1381,2,967016966,F,25,4,77006,Grease 2 (1982),Comedy|Musical|Romance
173273,44,318,4,978018940,M,45,17,98052,"Shawshank Redemption, The (1994)",Drama
803617,4320,2944,5,965250087,M,25,5,89114,"Dirty Dozen, The (1967)",Action|War
357061,5225,1682,5,961518849,M,18,4,55120,"Truman Show, The (1998)",Drama
531949,5099,1073,3,962367537,M,18,0,02780,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
842576,1121,1162,4,974923154,M,56,7,78701,"Ruling Class, The (1972)",Comedy
378657,1632,337,2,974720329,M,25,16,94120,What's Eating Gilbert Grape (1993),Drama
925723,1203,43,3,998230965,F,25,1,06417,Restoration (1995),Drama
134842,3536,1198,4,966886640,M,18,4,57103,Raiders of the Lost Ark (1981),Action|Adventure
444028,2323,1345,2,974625313,M,35,3,13088,Carrie (1976),Horror
158011,4879,380,1,962764592,M,25,3,60626,True Lies (1994),Action|Adventure|Comedy|Romance
877076,2098,1752,3,974655834,M,35,20,48067,Hard Rain (1998),Action|Thriller
974261,1958,2587,2,1018904452,F,25,1,17055,Life (1999),Comedy
30191,3607,1097,3,971912727,M,35,17,32506,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
962612,4845,2570,4,963282731,F,25,1,55413,"Walk on the Moon, A (1999)",Drama|Romance
256952,2131,2428,3,994041955,M,25,0,01701,"Faculty, The (1998)",Horror|Sci-Fi
270999,5187,1921,5,961724479,M,18,16,06510,Pi (1998),Sci-Fi|Thriller
867661,1609,2829,1,974742498,F,35,9,06830,"Muse, The (1999)",Comedy|Drama
301022,2064,1732,3,974669017,M,35,1,01020,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
894450,571,1848,3,975998057,M,50,5,95401,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy
720860,1676,799,5,974709830,M,18,4,91301,"Frighteners, The (1996)",Comedy|Horror
538341,3029,2021,4,970367643,M,18,4,92037,Dune (1984),Fantasy|Sci-Fi
492281,3391,1967,5,967675847,M,18,4,48135,Labyrinth (1986),Adventure|Children's|Fantasy
683118,1447,1591,2,981020748,M,18,4,80521,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
971519,5317,1902,4,972357972,F,25,0,02138,Dream for an Insomniac (1996),Drama|Romance
149506,256,1954,4,976677695,M,45,16,55076,Rocky (1976),Action|Drama
311377,2986,29,4,970813288,M,25,4,24060,"City of Lost Children, The (1995)",Adventure|Sci-Fi
791303,5567,3263,2,959349311,M,50,3,78704,White Men Can't Jump (1992),Comedy
393876,4296,223,3,965270275,M,56,6,33030,Clerks (1994),Comedy
39576,4359,2762,5,965188866,M,18,4,33168,"Sixth Sense, The (1999)",Thriller
157722,3652,380,4,966460137,M,25,12,94608,True Lies (1994),Action|Adventure|Comedy|Romance
942764,4680,2535,3,963709455,M,35,0,04473,Earthquake (1974),Action
73113,5054,1210,4,962487459,M,35,2,20818,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
830943,2050,3271,4,975524487,F,35,3,99504,Of Mice and Men (1992),Drama
885757,5545,2007,4,959492439,F,35,16,98072,Polish Wedding (1998),Comedy
40354,5995,2762,4,956855795,F,35,1,14618,"Sixth Sense, The (1999)",Thriller
486539,2685,3703,5,973375859,M,45,7,02116,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
711816,1981,3450,2,974683858,M,56,1,80303,Grumpy Old Men (1993),Comedy
915509,4769,929,4,963085003,M,25,1,02571,Foreign Correspondent (1940),Thriller
973525,1266,3401,1,994608918,M,25,4,18104,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
620554,4948,2701,2,962641058,M,45,2,94618,Wild Wild West (1999),Action|Sci-Fi|Western
526816,4169,2378,3,971581379,M,50,0,66048,Police Academy (1984),Comedy
203432,3792,3552,5,966017589,M,25,6,68108,Caddyshack (1980),Comedy
460092,5733,329,3,1016341257,M,25,4,48109,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
137472,3630,593,4,966661381,M,18,4,77005,"Silence of the Lambs, The (1991)",Drama|Thriller
118167,3498,480,3,966999735,M,25,17,28052,Jurassic Park (1993),Action|Adventure|Sci-Fi
71111,780,1210,5,975436299,M,25,17,91776,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
417721,510,1307,3,976206319,M,18,12,55109,When Harry Met Sally... (1989),Comedy|Romance
974177,5925,3329,5,957284718,F,25,0,90035-4444,"Year My Voice Broke, The (1987)",Drama
957019,1752,574,5,975733404,M,25,3,96813,Spanking the Monkey (1994),Comedy|Drama
157325,1976,380,5,974691044,M,35,5,58703,True Lies (1994),Action|Adventure|Comedy|Romance
318627,5670,32,5,958715573,M,18,4,48109,Twelve Monkeys (1995),Drama|Sci-Fi
655219,166,2139,5,977303131,M,18,4,92802,"Secret of NIMH, The (1982)",Animation|Children's
367942,3940,1701,4,965753133,M,35,20,32708,Deconstructing Harry (1997),Comedy|Drama
93500,1022,3255,4,975008708,M,25,3,00918,"League of Their Own, A (1992)",Comedy|Drama
241479,1601,296,5,974732214,M,25,12,83001,Pulp Fiction (1994),Crime|Drama
488173,5143,3704,4,962831415,M,18,4,44502,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
205487,1597,2470,3,1001446074,M,25,12,10002,Crocodile Dundee (1986),Adventure|Comedy
861834,5233,1952,4,961450089,M,25,5,97213,Midnight Cowboy (1969),Drama
655801,660,737,1,975689652,M,45,16,70507,Barb Wire (1996),Action|Sci-Fi
909874,5158,3545,3,961939612,F,18,4,44509,Cabaret (1972),Musical|War
467005,1748,1294,4,974710043,M,50,1,04240,M*A*S*H (1970),Comedy|War
562568,5724,1288,4,958498449,M,25,15,94102,This Is Spinal Tap (1984),Comedy|Drama|Musical
938351,1069,3895,2,974941959,M,25,20,98105,"Watcher, The (2000)",Crime|Thriller
609248,3051,1625,4,970179852,M,18,17,94063,"Game, The (1997)",Mystery|Thriller
557966,1706,663,3,974708923,M,25,20,19134,Kids in the Hall: Brain Candy (1996),Comedy
81880,3403,3108,4,967429199,M,35,5,48342,"Fisher King, The (1991)",Comedy|Drama|Romance
818447,3845,3019,4,970445529,M,25,12,94065,Drugstore Cowboy (1989),Crime|Drama
109135,3610,2858,1,966610101,M,18,6,30064,American Beauty (1999),Comedy|Drama
320921,4007,34,4,965548740,M,35,12,88005,Babe (1995),Children's|Comedy|Drama
226655,1767,2987,5,975388320,M,25,20,75205,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
179092,3580,356,5,966707699,F,18,3,32219,Forrest Gump (1994),Comedy|Romance|War
575805,1448,2616,4,976131658,F,25,3,17522,Dick Tracy (1990),Action|Crime
247038,5189,1909,3,961738090,F,45,7,80304,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
573480,5005,3362,3,962586477,M,45,16,92807,Dog Day Afternoon (1975),Comedy|Crime|Drama
348567,5769,3565,3,958173757,M,45,14,05602,Where the Heart Is (2000),Comedy|Drama
439531,5990,2640,3,956870372,F,25,20,90046,Superman (1978),Action|Adventure|Sci-Fi
853517,6000,3157,4,956882489,M,45,17,30075,Stuart Little (1999),Children's|Comedy
103554,3250,589,3,968300454,M,25,4,90069,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
793824,1227,1180,4,976905108,M,50,1,90027,Hear My Song (1991),Comedy
120227,1015,1265,4,975017153,M,35,3,11220,Groundhog Day (1993),Comedy|Romance
290354,2164,3476,4,974614893,M,35,0,95826,Jacob's Ladder (1990),Horror|Mystery|Thriller
547103,2457,2105,3,974180114,M,25,0,60656,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
947243,1266,1322,1,994608496,M,25,4,18104,Amityville 1992: It's About Time (1992),Horror
11223,682,919,4,975602255,M,25,4,27510,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
152648,2685,1957,4,973374526,M,45,7,02116,Chariots of Fire (1981),Drama
154505,4215,21,4,965327057,M,25,7,77006,Get Shorty (1995),Action|Comedy|Drama
903708,2054,2788,4,974667736,M,25,12,03110,And Now for Something Completely Different (1971),Comedy
445412,1451,1276,5,974764190,M,35,20,90012,Cool Hand Luke (1967),Comedy|Drama
886169,3343,3617,5,967779887,F,18,4,79912,Road Trip (2000),Comedy
156772,5404,1090,4,960256266,M,25,0,30068,Platoon (1986),Drama|War
953577,4508,2745,5,964984331,M,25,20,15701,"Mission, The (1986)",Drama
672406,1609,1391,1,974746637,F,35,9,06830,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
8331,1087,1287,5,976131206,M,25,16,08826,Ben-Hur (1959),Action|Adventure|Drama
225131,3336,1240,4,967838253,M,35,17,93436,"Terminator, The (1984)",Action|Sci-Fi|Thriller
395695,5737,3948,1,993872640,M,45,15,93555,Meet the Parents (2000),Comedy
67494,5167,2628,3,961897770,M,18,15,06114,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
938216,720,810,1,975527808,M,18,0,55129,Kazaam (1996),Children's|Comedy|Fantasy
377916,3182,2023,3,968772956,M,25,12,12866,"Godfather: Part III, The (1990)",Action|Crime|Drama
828602,4277,1086,4,967621520,M,35,16,98133,Dial M for Murder (1954),Mystery|Thriller
530266,2251,1215,4,974596990,M,35,14,60626,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
697148,1980,3208,3,974773690,M,35,7,06460,Loaded Weapon 1 (1993),Action|Comedy
902303,173,1305,3,1009653068,M,25,0,45237,"Paris, Texas (1984)",Drama
858127,6007,379,2,956792191,M,35,17,80537,Timecop (1994),Action|Sci-Fi
521562,1865,539,3,976585459,F,18,1,94606,Sleepless in Seattle (1993),Comedy|Romance
728870,855,3917,3,976411758,F,18,2,72701,Hellraiser (1987),Horror
965898,2627,3272,3,973630316,M,25,1,06877,Bad Lieutenant (1992),Crime|Drama
871471,2129,1969,3,983418436,M,25,5,04103,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror
108187,1929,2858,5,974689635,F,1,10,91107,American Beauty (1999),Comedy|Drama
771792,1411,3543,5,974761747,M,35,1,08107,Diner (1982),Comedy|Drama
618390,5143,3773,3,962831385,M,18,4,44502,House Party (1990),Comedy
743511,3400,2322,2,967753789,M,25,14,08742,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
120869,2768,1265,4,973117299,M,25,17,90210,Groundhog Day (1993),Comedy|Romance
